helpfulVotes,id,lang,locationId,ownerResponse,placeInfo,publishedDate,publishedPlatform,rating,roomTip,subratings,text,title,travelDate,tripType,url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,939519317,en,2456385,"{'id': '963579550', 'text': 'Thank you for your wonderful review! We’re delighted to hear that you enjoyed the peaceful stay and perfect location at Roman Beach. It’s great to know you appreciated the spacious rooms with ocean views and our wonderful staff. Your recommendation means a lot to us, and we look forward to welcoming you back in the future!\n\nBest regards,\nThe Roman Beach Team', 'lang': 'en', 'publishedDate': '2024-08-06', 'responder': 'Romantha De silva', 'connectionToSubject': 'Owner'}","{'id': '2456385', 'name': 'Roman Beach', 'rating': 4.5, 'numberOfReviews': 383, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.12214, 'longitude': 80.11299, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d2456385-Reviews-Roman_Beach-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://romanbeach.lk', 'address': '777/2 Galle Road Thiranagama, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '777/2 Galle Road', 'street2': 'Thiranagama', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 3, 'count2': 5, 'count3': 8, 'count4': 55, 'count5': 312}}",2/23/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Service', 'value': 5}]","What a gem on the beach! After four very busy days in Sri Lanka we enjoyed such a peaceful stay. Perfect location, huge rooms with terraces  facing the ocean and wonderful staff made our stay unforgettable. 
We highly recommend this place and definitely would stay there in the future.",Great hotel!,2024-02,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304134-d2456385-r939519317-Roman_Beach-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,938829754,en,2456385,"{'id': '963579581', 'text': 'Thank you for your fantastic review! We’re thrilled to hear that you had an extraordinary stay at Roman Beach Hotel and enjoyed the beautiful sea views, perfect location, and our attentive staff. It’s wonderful to know that Waruna, Sugath, Bhagya, and the entire team made your experience memorable. Your recommendation means a lot to us, and we look forward to welcoming you back for another great stay!\n\nBest regards,\nThe Roman Beach Team', 'lang': 'en', 'publishedDate': '2024-08-06', 'responder': 'Romantha De silva', 'connectionToSubject': 'Owner'}","{'id': '2456385', 'name': 'Roman Beach', 'rating': 4.5, 'numberOfReviews': 383, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.12214, 'longitude': 80.11299, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d2456385-Reviews-Roman_Beach-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://romanbeach.lk', 'address': '777/2 Galle Road Thiranagama, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '777/2 Galle Road', 'street2': 'Thiranagama', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 3, 'count2': 5, 'count3': 8, 'count4': 55, 'count5': 312}}",2/18/2024,OTHER,5,"Ask Waruna for tours, always worthwhile.","[{'name': 'Value', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Service', 'value': 5}]","Our stay at Roman Beach Hotel was extraordinary. The hotel is located perfectly, close to everything yet away from the crowds. Beautiful sea view from the room as well as the dining and lounging areas. A big thank you to Waruna for making us feel so at home and organising our beautiful and memorable day trips and tours. Thank you Sugath for taking care of us at the beach and the beautifully maintained pool. Thank you to Bhagya for always taking care of us and making sure we were always comfortable and satisfied with the biggest smile on your face. Thank you to all the friendly and helpful staff that made our trip so enjoyable. We highly recommend and hope to stay here again!",Best Hotel in Hikkaduwa!!,2024-02,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304134-d2456385-r938829754-Roman_Beach-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,938345517,en,2456385,"{'id': '963579627', 'text': 'Thank you for your lovely review! We’re delighted to hear that you enjoyed the relaxing atmosphere, spacious rooms, and direct beach access at Roman Beach. It’s great to know that our staff contributed to your pleasant stay. We hope to welcome you back for more relaxation and sunshine in the future!\n\nBest regards,\nThe Roman Beach Team', 'lang': 'en', 'publishedDate': '2024-08-06', 'responder': 'Romantha De silva', 'connectionToSubject': 'Owner'}","{'id': '2456385', 'name': 'Roman Beach', 'rating': 4.5, 'numberOfReviews': 383, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.12214, 'longitude': 80.11299, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d2456385-Reviews-Roman_Beach-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://romanbeach.lk', 'address': '777/2 Galle Road Thiranagama, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '777/2 Galle Road', 'street2': 'Thiranagama', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 3, 'count2': 5, 'count3': 8, 'count4': 55, 'count5': 312}}",2/14/2024,MOBILE,5,,[],"Roman Beach enjoys a great location with direct access onto the beach, spacious rooms with balconies facing the sea, and friendly, helpful staff. After touring around Sri Lanka we spent a very pleasant few days just relaxing and soaking up the winter sunshine.",A great place to relax,2024-02,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304134-d2456385-r938345517-Roman_Beach-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,936604718,en,2456385,"{'id': '963579669', 'text': 'Thank you for your excellent review! We’re thrilled to hear that you had a great stay at Roman Beach Hotel and enjoyed the friendly service, clean and well-furnished room, and delicious Sri Lankan food. It’s wonderful to know that our quiet and cozy location met your expectations. We look forward to welcoming you back on your next visit to Hikkaduwa!\n\nBest regards,\nThe Roman Beach Team', 'lang': 'en', 'publishedDate': '2024-08-06', 'responder': 'Romantha De silva', 'connectionToSubject': 'Owner'}","{'id': '2456385', 'name': 'Roman Beach', 'rating': 4.5, 'numberOfReviews': 383, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.12214, 'longitude': 80.11299, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d2456385-Reviews-Roman_Beach-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://romanbeach.lk', 'address': '777/2 Galle Road Thiranagama, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '777/2 Galle Road', 'street2': 'Thiranagama', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 3, 'count2': 5, 'count3': 8, 'count4': 55, 'count5': 312}}",2/2/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Service', 'value': 5}]","I stayed one night at the Roman Beach Hotel and it was just great.

The staff were very friendly and helpful. I was also very happy with my room; the high level of cleanliness, the beautiful furnishings as well as the slightly higher room height than usual, create a great atmosphere. As for the location, this is the place to be if you want it quiet and cozy. I enjoyed the Sri Lankan food at the hotel for dinner and breakfast - it was delicious.

I can only recommend this hotel and if I am in Hikkaduwa again, I will definitely stay there again.",A ten out of ten,2024-02,SOLO,https://www.tripadvisor.com/ShowUserReviews-g304134-d2456385-r936604718-Roman_Beach-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,978132311,en,609883,,"{'id': '609883', 'name': 'Citrus Hikkaduwa', 'rating': 4, 'numberOfReviews': 1862, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.129539, 'longitude': 80.103065, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d609883-Reviews-Citrus_Hikkaduwa-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://citrusleisure.com/hikkaduwa/', 'address': '400 Galle Road, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '400 Galle Road', 'street2': '', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 124, 'count2': 103, 'count3': 243, 'count4': 473, 'count5': 919}}",10/31/2024,OTHER,5,We travelled by train and the hotel is not too far from station. ,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]",We went to celebrate my birthday at citrust and it was the best. We enjoyed our stay there. Mr.Dhamika gave us an amazing room and the arrangements were nice. The cake which they gave was soo good. The room was clean. The food was so tasty at the buffet and even the food we ordered from the menu. Portion was also good. Prices are reasonable. Not expensive like other places. Loved the view from our room. The staff were friendly with us. This is our 2nd time and we will visit again for sure.,Best Birthday Vacay !,2024-10,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304134-d609883-r978132311-Citrus_Hikkaduwa-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,974348363,en,609883,,"{'id': '609883', 'name': 'Citrus Hikkaduwa', 'rating': 4, 'numberOfReviews': 1862, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.129539, 'longitude': 80.103065, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d609883-Reviews-Citrus_Hikkaduwa-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://citrusleisure.com/hikkaduwa/', 'address': '400 Galle Road, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '400 Galle Road', 'street2': '', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 124, 'count2': 103, 'count3': 243, 'count4': 473, 'count5': 919}}",10/17/2024,MOBILE,5,,[],"""My stay at citrus hikkaduwa was absolutely wonderful. The rooms were spacious and clean, the staff were incredibly friendly and helpful, and the amenities exceeded my expectations. The hotel's location is perfect for exploring the city, and the  breakfast was a great start to each day. I highly recommend citrus hikkaduwa for anyone looking for a comfortable and enjoyable stay and i would like to thanks for front desk staff really helpful. Thanks for the service once again. ",Great stay at citrus hikkaduwa ,2024-10,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304134-d609883-r974348363-Citrus_Hikkaduwa-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,974343004,en,609883,,"{'id': '609883', 'name': 'Citrus Hikkaduwa', 'rating': 4, 'numberOfReviews': 1862, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.129539, 'longitude': 80.103065, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d609883-Reviews-Citrus_Hikkaduwa-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://citrusleisure.com/hikkaduwa/', 'address': '400 Galle Road, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '400 Galle Road', 'street2': '', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 124, 'count2': 103, 'count3': 243, 'count4': 473, 'count5': 919}}",10/17/2024,MOBILE,4,"Go on a 3 day 2 night tour well worth it
Use the tuktuk transport fun and cheap.",[],We have spent 2 weeks at this hotel and I can honestly say we had a lovely time. The hotel is very clean and the staff make you feel really welcome. I probably would rate this hotel a good 3 star not 4 as advertised. It is on the beach but on a coral reef so pool shoes advised. My only few bad comment would be the food is not hot and lots of chipped glasses and crockery which need replacing. I would also like to thank Nuan and Chinthaka in the restaurant for making us really welcome and looked after. A big shout out to Roger who runs karaoke on Wednesday and Thursday nights too he even managed to get my husband up to sing. Overall the staff make this hotel a good place to stay.,Lovely hotel,2024-10,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304134-d609883-r974343004-Citrus_Hikkaduwa-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,974341956,en,609883,,"{'id': '609883', 'name': 'Citrus Hikkaduwa', 'rating': 4, 'numberOfReviews': 1862, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.129539, 'longitude': 80.103065, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d609883-Reviews-Citrus_Hikkaduwa-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://citrusleisure.com/hikkaduwa/', 'address': '400 Galle Road, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '400 Galle Road', 'street2': '', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 124, 'count2': 103, 'count3': 243, 'count4': 473, 'count5': 919}}",10/17/2024,MOBILE,4,"We did a 3 day 2 night trip to the elephants,tea factories,Botanical gardens and alot more….Highly recommended",[],We are just on the last day of a fortnight here in wonderful Sri Lanka.The hotel is spotless with extremely friendly staff.Rooms cleaned daily also clean towels everyday.Mahinda the man who cleans the rooms is  very friendly and left us things on the bed made from towels which we found a nice touch.The hotel is big but certainly not understaffed and each member greeted you with a friendly smile.Aircon in the rooms is great after a warm day in the sun.The restaurant is a good size with plenty of variety unfortunately the food isnt always hot and only lukew warm which needs addressing. We had two regular waiters on opposite shifts who looked after us tremendously and a big shout out to both of them (Nuan and Chinthaka) thankyou both so much.we found the Sri Lankan hotel customers quite rude at times and needed telling so which we did but prepare yourselves for the Russians….WOW a complete embarrassment to their country.I have never in my 56 years on this planet known such bad mannered greedy people in my whole life.Pushy and arrogant and i for one wouldn’t give them the time of day.I had to be restrained by my wife at somepoints before i did something regrettable.Big Shout out also to Roger the resident DJ who was great at his job and got everyone up singing on karaoke including me😁.Would i return to Sri Lanka yes i would and would i return to the Citrus definitely if it was Russian free.,Fabulous Stay,2024-10,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304134-d609883-r974341956-Citrus_Hikkaduwa-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,974168531,en,609883,,"{'id': '609883', 'name': 'Citrus Hikkaduwa', 'rating': 4, 'numberOfReviews': 1862, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.129539, 'longitude': 80.103065, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d609883-Reviews-Citrus_Hikkaduwa-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://citrusleisure.com/hikkaduwa/', 'address': '400 Galle Road, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '400 Galle Road', 'street2': '', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 124, 'count2': 103, 'count3': 243, 'count4': 473, 'count5': 919}}",10/16/2024,MOBILE,4,,[],"It is a good hotel, which located in Hikkaduwa area. It also has a stunning view of the sea. I had a one-night stay with my wife. The sunset in the evening was stunning, and the balcony of my room provided a wonderful view. The rooms are clean, but they are not excellent. Morning breakfast buffet was good. There is a plethora of food options to choose from. In general, this is an excellent destination for a vacation.",Stunning sunset to your balcony,2023-11,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304134-d609883-r974168531-Citrus_Hikkaduwa-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,973225813,en,609883,"{'id': '973432497', 'text': 'Dear Valued Guest,\n\nGreetings from Citrus Resorts & Hotels!\n\nWe do appreciate you for taking the time & sharing your experiences following your stay and are delighted to know that you enjoyed it. We are glad to hear that the experience with us met your expectations and you had a pleasant and comfortable stay with us. \n\nRest assured that your kind compliments will be shared with the entire team and we look forward to having you return for a more memorable stay. \n\nThank you.', 'lang': 'en', 'publishedDate': '2024-10-11', 'responder': 'Citrus Leisure', 'connectionToSubject': 'Guest Services / Front Office'}","{'id': '609883', 'name': 'Citrus Hikkaduwa', 'rating': 4, 'numberOfReviews': 1862, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.129539, 'longitude': 80.103065, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d609883-Reviews-Citrus_Hikkaduwa-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://citrusleisure.com/hikkaduwa/', 'address': '400 Galle Road, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '400 Galle Road', 'street2': '', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 124, 'count2': 103, 'count3': 243, 'count4': 473, 'count5': 919}}",10/9/2024,OTHER,5,Top floor room gives a fantastic sea view ,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 4}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 4}]","We booked with Mercury Holidays and I have had a great service in the UK and from the two resort reps Ananda and Dexter. 
We booked  the Ella trip with the train ride which I can highly recommend, we loved the trip. Our guide Sanka was wonderful I recommended you request Sanka. 
Well done Mercury I’m impressed. 

We arrived after a 7 hour delay in Abu Dhabi and on arrival the reception staff were welcoming and very efficient 

The room was large with the best sea view ever.
The maid was the best. Everyday the room was spotless and he  made little bed decorations, towels  were changed everyday,  excellent job. 

The waiters and bar staff are good and the food was satisfactory. 

I loved the pool Aqua and found it was a very good workout. 

The two pool attenders gave a 7 star service in all the hotels I have ever stayed this was the best. The moment I arrived at the pool a sun bed was selected and the towel laid out for me. The two pools guys deserve a pay rise.

We used the Spa and can highly recommend it. Really good massage. 

Roger, did karaoke/ DJ  evenings we really enjoyed, everyone  got involved on these nights , they were great fun.
 Loved the live music in the evening, 

The beach is lovely golden sand and it’s a very short walk to an area where you can swim safely and it’s  here that you can feed the turtles, amazing 

Overall fantastic value for money 
Sri Lanka is beautiful the people are lovely and the country has lots to offer.",Ten out of ten,2024-09,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304134-d609883-r973225813-Citrus_Hikkaduwa-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,972767911,en,609883,"{'id': '973432506', 'text': 'Dear Valued Guest,\n\nGreetings from Citrus Resorts & Hotels!\n\nWe do appreciate you for taking the time & sharing your experiences following your stay and are delighted to know that you enjoyed it. We are glad to hear that the experience with us met your expectations and you had a pleasant and comfortable stay with us. \n\nRest assured that your kind compliments will be shared with the entire team and we look forward to having you return for a more memorable stay. \n\nThank you.', 'lang': 'en', 'publishedDate': '2024-10-11', 'responder': 'Citrus Leisure', 'connectionToSubject': 'Guest Services / Front Office'}","{'id': '609883', 'name': 'Citrus Hikkaduwa', 'rating': 4, 'numberOfReviews': 1862, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.129539, 'longitude': 80.103065, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d609883-Reviews-Citrus_Hikkaduwa-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://citrusleisure.com/hikkaduwa/', 'address': '400 Galle Road, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '400 Galle Road', 'street2': '', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 124, 'count2': 103, 'count3': 243, 'count4': 473, 'count5': 919}}",10/6/2024,OTHER,4,,"[{'name': 'Value', 'value': 3}, {'name': 'Rooms', 'value': 3}, {'name': 'Location', 'value': 4}, {'name': 'Cleanliness', 'value': 3}, {'name': 'Service', 'value': 3}, {'name': 'Sleep Quality', 'value': 3}]","Staying in Citrus hikkaduwa was a a fantastic and memorable thing in our life. The crew was very friendly and professional. They always there to help you without any hesitation. The rooms were clean and nice. The arrangement was good. Food were amazing. Though we only had breakfast there, the buffet was rich and fabulous. The environment is calm and peaceful. We loved the beach. We loved our vacation on Citrus, hikkaduwa. Cheers.",Was a pleasurable experience,2023-11,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304134-d609883-r972767911-Citrus_Hikkaduwa-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,972235686,en,609883,"{'id': '973432789', 'text': 'Dear Valued Guest,\n\nWe thank you for your rating our listing.\n\nWe are deeply distressed to learn that you did not have a memorable stay with us. We apologize that the overall experience, did not meet your expectations. We are constantly reviewing our standards and always endeavor to improve our product and service offerings. Your constructive feedback is therefore deeply valued. We will certainly look in to these areas and improve our products and services.\n\nThank you for taking time to write to us and we certainly hope to have you with us again.', 'lang': 'en', 'publishedDate': '2024-10-11', 'responder': 'Citrus Leisure', 'connectionToSubject': 'Guest Services / Front Office'}","{'id': '609883', 'name': 'Citrus Hikkaduwa', 'rating': 4, 'numberOfReviews': 1862, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.129539, 'longitude': 80.103065, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d609883-Reviews-Citrus_Hikkaduwa-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://citrusleisure.com/hikkaduwa/', 'address': '400 Galle Road, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '400 Galle Road', 'street2': '', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 124, 'count2': 103, 'count3': 243, 'count4': 473, 'count5': 919}}",10/1/2024,MOBILE,1,,[],"We spent a one night cheki in 29th checkout 30th for our wedding anniversary with our 2.6 month kids it's terrible experience ,staff and service good but others are terrible specially food and room,i inform led earlier about our spacial day they told me arrange a cake to us but its a terrible it's not a cake I don't no What it after eating we feel vomiting and we order lime soda then ok.on the bed some bugs they bit my son's that night we spend really with uncomfortable  experience,in vain our money its not worth.we never recommend to any one and very disappointed. ","Our bag experience it's terrible,staff and service is ok..others are terrible ",2024-09,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304134-d609883-r972235686-Citrus_Hikkaduwa-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,970827870,en,609883,"{'id': '973432524', 'text': 'Dear Valued Guest,\n\nGreetings from Citrus Resorts & Hotels!\n\nWe do appreciate you for taking the time & sharing your experiences following your stay and are delighted to know that you enjoyed it. We are glad to hear that the experience with us met your expectations and you had a pleasant and comfortable stay with us. \n\nRest assured that your kind compliments will be shared with the entire team and we look forward to having you return for a more memorable stay. \n\nThank you.', 'lang': 'en', 'publishedDate': '2024-10-11', 'responder': 'Citrus Leisure', 'connectionToSubject': 'Guest Services / Front Office'}","{'id': '609883', 'name': 'Citrus Hikkaduwa', 'rating': 4, 'numberOfReviews': 1862, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.129539, 'longitude': 80.103065, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d609883-Reviews-Citrus_Hikkaduwa-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://citrusleisure.com/hikkaduwa/', 'address': '400 Galle Road, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '400 Galle Road', 'street2': '', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 124, 'count2': 103, 'count3': 243, 'count4': 473, 'count5': 919}}",9/22/2024,OTHER,5,Treat people how you want to be treated ,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","Was unsure when we arrived as on main road and thought it would be noisy and it was not.  Staff were lovely, nice refreshing drink while filling forms in.  Asked for top floor which we got  and room was great and very clean.  The public areas were lovely and nothing too much trouble for the staff. We were bed and breakfast and there was always plenty to eat and variety we did have some lunches from the bar too.  We both had treatments from the spa and for hotel prices it was very good and the lady was lovely.  Hotel is well placed but preferred going right out of hotel to restaurants and bars. There is a supermarket opp where some people brought bottles of drink and left them and rubbish around the pool are and were demanding of the staff. (there is a war goin on in there country) Seeing the turtles in the shallow water was really nice but go early as later on lots of pushing and shoving on who’s getting the closest or the best picture. We took a tuktuk from outside the hotel turtle hatchery Urawatteseaturtle on galle road and we let go of some tiny little hatchlings we gave a donation to do this. We booked our main trip with our holiday company as we had heard you could be stuck with east euros who are loud abusive if we had booked outside, as they can cram you in so there was only 4 x of us and our drivers were good drivers and very knowledgable the trip was to Udawalawe national park. It was raining but that didn’t matter as we all thought it was fantastic a great day early start though but to go thru the towns and just see people were goin about there day we did have enough time on way back to go to Galle fort and have a quick walk round we even saw the man who dives into the water from the fort.  We are coming back to Scrilanka in November again and staying at the sister hotel Citrus Waskaduwa.",Best placed hotel in Hikkaduwa,2023-11,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304134-d609883-r970827870-Citrus_Hikkaduwa-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
