helpfulVotes,id,lang,locationId,ownerResponse,placeInfo,publishedDate,publishedPlatform,rating,roomTip,subratings,text,title,travelDate,tripType,url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,978451816,en,496623,,"{'id': '496623', 'name': 'Heritance Ahungalla', 'rating': 4.5, 'numberOfReviews': 4979, 'locationString': 'Ahungalla, Galle District, Southern Province', 'latitude': 6.311592, 'longitude': 80.0318, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g608521-d496623-Reviews-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html', 'website': 'http://www.heritancehotels.com/ahungalla/', 'address': 'Galle Road, Ahungalla 80562 Sri Lanka', 'addressObj': {'street1': 'Galle Road', 'street2': '', 'city': 'Ahungalla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80562'}, 'ratingHistogram': {'count1': 94, 'count2': 88, 'count3': 307, 'count4': 875, 'count5': 3616}}",11/2/2024,OTHER,5,,"[{'name': 'Value', 'value': 4}, {'name': 'Rooms', 'value': 4}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 4}, {'name': 'Service', 'value': 4}, {'name': 'Sleep Quality', 'value': 4}]","Staying Experian here is very good. 
Room services are in time and staff is very friendly.
Everyday activities keep your fun on during the stay.
Food test good and chef BALBEER SINGH had provided us very much homely test. 
Thanks to Mr.Singh we had really great experience in food.",NICE,2024-11,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g608521-d496623-r978451816-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,978326055,en,496623,,"{'id': '496623', 'name': 'Heritance Ahungalla', 'rating': 4.5, 'numberOfReviews': 4979, 'locationString': 'Ahungalla, Galle District, Southern Province', 'latitude': 6.311592, 'longitude': 80.0318, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g608521-d496623-Reviews-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html', 'website': 'http://www.heritancehotels.com/ahungalla/', 'address': 'Galle Road, Ahungalla 80562 Sri Lanka', 'addressObj': {'street1': 'Galle Road', 'street2': '', 'city': 'Ahungalla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80562'}, 'ratingHistogram': {'count1': 94, 'count2': 88, 'count3': 307, 'count4': 875, 'count5': 3616}}",11/1/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 4}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","The time here was great and specially during night. Everyone here was passionate and swift at what they did. When i was here it was the 31st of october, they went all out to celebrate halloween and brought that spirit to life as most other places in sri lanka doesnt consider it as a holiday. Also special thanks to Duminda and his colleagues for the help.",My honest thoughts on Heritance Ahungalla:,2024-10,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g608521-d496623-r978326055-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,978318896,en,496623,,"{'id': '496623', 'name': 'Heritance Ahungalla', 'rating': 4.5, 'numberOfReviews': 4979, 'locationString': 'Ahungalla, Galle District, Southern Province', 'latitude': 6.311592, 'longitude': 80.0318, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g608521-d496623-Reviews-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html', 'website': 'http://www.heritancehotels.com/ahungalla/', 'address': 'Galle Road, Ahungalla 80562 Sri Lanka', 'addressObj': {'street1': 'Galle Road', 'street2': '', 'city': 'Ahungalla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80562'}, 'ratingHistogram': {'count1': 94, 'count2': 88, 'count3': 307, 'count4': 875, 'count5': 3616}}",11/1/2024,OTHER,5,,[],"Beautiful sea and gorgeous largest  pool. 
The hotel staff are good and thank you  especially to Chamuditha the Kitchen Supervisor who looked after us, helped us and so friendly and helpful. He makes the hotel a much better place!! 
We have loved Sri Lanka and the hotel really made a massive effort for Halloween for those that like the celebrations.",Large beautiful pool and facing the sea!!,2024-10,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g608521-d496623-r978318896-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,978255301,en,496623,,"{'id': '496623', 'name': 'Heritance Ahungalla', 'rating': 4.5, 'numberOfReviews': 4979, 'locationString': 'Ahungalla, Galle District, Southern Province', 'latitude': 6.311592, 'longitude': 80.0318, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g608521-d496623-Reviews-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html', 'website': 'http://www.heritancehotels.com/ahungalla/', 'address': 'Galle Road, Ahungalla 80562 Sri Lanka', 'addressObj': {'street1': 'Galle Road', 'street2': '', 'city': 'Ahungalla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80562'}, 'ratingHistogram': {'count1': 94, 'count2': 88, 'count3': 307, 'count4': 875, 'count5': 3616}}",11/1/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","A fabulous hotel with architecture built to incorporate original trees. The open, internal courtyards with trees and creepers give a welcoming and airy feel.
Collectively the hotel boasts some of the friendliest staff we have encountered on our travels. From Hashini greeting us at every trip to the restaurant; Chamuditha supervising the restaurant team and sharing top tips for where to visit and the best time of day to go; and Dilan who kept our room spotless. And to the many we haven't specifically called out, you didn't go unnoticed!!!
Our stay spanned Halloween and we were treated to a restaurant night that went all in. From costumes to decorations and desserts. What a treat!!
Would highly recommend to anyone wanting to stay on the west coast of Sri Lanka.",Highly recommended hotel on the west coast of Sri Lanka,2024-10,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g608521-d496623-r978255301-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,977176272,en,496623,,"{'id': '496623', 'name': 'Heritance Ahungalla', 'rating': 4.5, 'numberOfReviews': 4979, 'locationString': 'Ahungalla, Galle District, Southern Province', 'latitude': 6.311592, 'longitude': 80.0318, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g608521-d496623-Reviews-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html', 'website': 'http://www.heritancehotels.com/ahungalla/', 'address': 'Galle Road, Ahungalla 80562 Sri Lanka', 'addressObj': {'street1': 'Galle Road', 'street2': '', 'city': 'Ahungalla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80562'}, 'ratingHistogram': {'count1': 94, 'count2': 88, 'count3': 307, 'count4': 875, 'count5': 3616}}",10/29/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]",My stay at the Heritance Ahungalla was absolutely amazing the food and my room were exceptional.  The staff were very friendly and accommodating from the moment i arrived and went above and beyond to make me feel a valued customer throughout my stay. I would highly recommend this hotel and i am looking forward to my next visit.,An amazing hotel and staff.,2024-10,SOLO,https://www.tripadvisor.com/ShowUserReviews-g608521-d496623-r977176272-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,977067156,en,496623,,"{'id': '496623', 'name': 'Heritance Ahungalla', 'rating': 4.5, 'numberOfReviews': 4979, 'locationString': 'Ahungalla, Galle District, Southern Province', 'latitude': 6.311592, 'longitude': 80.0318, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g608521-d496623-Reviews-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html', 'website': 'http://www.heritancehotels.com/ahungalla/', 'address': 'Galle Road, Ahungalla 80562 Sri Lanka', 'addressObj': {'street1': 'Galle Road', 'street2': '', 'city': 'Ahungalla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80562'}, 'ratingHistogram': {'count1': 94, 'count2': 88, 'count3': 307, 'count4': 875, 'count5': 3616}}",10/28/2024,OTHER,4,Choose the Rooms in 3rd Floor of the resort as the views from balcony are better from 3rd Floor Rooms. ,"[{'name': 'Value', 'value': 4}, {'name': 'Rooms', 'value': 4}, {'name': 'Location', 'value': 4}, {'name': 'Cleanliness', 'value': 4}, {'name': 'Service', 'value': 4}, {'name': 'Sleep Quality', 'value': 4}]","I had a quick 2 Nights stay at Heritance Ahungalla in October during my recent trip to Srilanka. This resort is in quiant  town of Ahungalla which is roughly 2 hrs drive from Colombo Airport. Though the entrance to the resort is  bang on main road, the rooms and overall facilities of the resort are tucked away in quite zone away from the main road. 

The resort has choice of rooms with Garden View, Pool View and Sea View. All the rooms have a sit out or balcony.  All other facilities needed for relaxing holiday like Restaurants, Gym, Games Centre, Swimming Pool, SPA is available at the resort. 

The rooms at the resort are of decent size with comfortable and functional bathroom. The upkeep of the rooms and overall resort, facilities are top notch. The staff at resort are welcoming and helpful to your requests. 

The resorts direct access to the beach is added bonus with the beach being quiet scheduled and more or less being private to In House Guests.

For Dining options the resort has their Main Restaurant which  offers Buffet & Al Carte options apart from  Pool Bar and Speciality Restaurants too. The Breakfast buffet is sumptuous with vide variety of food ranging from Local Srilankan  to international cusine. The Vegetarians options for breakfast  don't disappoint either with plenty of options from Local Srilankan, Indian & Continental Cuisine to choose from. The taste and quality of food served at breakfast is equally of high standard .

For Lunch or Dinner you can choose to go with Buffet or Al Carte. The prices for dishes in Al Carte is quite reasonable with decent choice for Vegetarians too. 

I had my dinner at their all day dining restaurant and surprisingly the Indian Chef dished out simple yet delicious Indian Fare. 

I would like to extend my appreciation for the Chef Mr.Balbeer Singh who was quite accommodative and helpful in suggesting the food choice considering we were vegetarian.  If you are craving for Indian Food at this resort then don't hesitate to reach out to Chef Balbeer Singh who will at your service with great suggestions. Thanks Chef for all your help and support during our stay at Heritance Ahungalla. Keep doing the good work.

From Excursion  or Sightseeing Point Heritance Ahungalla is reasonably placed from key sightseeing places like Galle, Bentota, Hikkaduwa etc; Most of these places are under 30-60 minutes drive from resort.

I throughly enjoyed my stay at Heritance Ahungalla and will definitely look forward to staying at Heritance Ahungalla the next time  I am in Srilanka. 

A big shout out and sincere appreciation to all the people behind the scenes at the resort who are going the extra mile to keep the guests comfortable and happy.",Quite & Cosy Beach Side Resort,2024-10,FRIENDS,https://www.tripadvisor.com/ShowUserReviews-g608521-d496623-r977067156-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,976662909,en,496623,,"{'id': '496623', 'name': 'Heritance Ahungalla', 'rating': 4.5, 'numberOfReviews': 4979, 'locationString': 'Ahungalla, Galle District, Southern Province', 'latitude': 6.311592, 'longitude': 80.0318, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g608521-d496623-Reviews-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html', 'website': 'http://www.heritancehotels.com/ahungalla/', 'address': 'Galle Road, Ahungalla 80562 Sri Lanka', 'addressObj': {'street1': 'Galle Road', 'street2': '', 'city': 'Ahungalla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80562'}, 'ratingHistogram': {'count1': 94, 'count2': 88, 'count3': 307, 'count4': 875, 'count5': 3616}}",10/25/2024,MOBILE,5,,[],"The staff are a great asset to this Hotel. We stayed for 2 nights and enjoyed the pool, dining experience and the other facilities. It rained some but it was still very warm and humid. 
Although in need of maintenance the rooms were adequate. We would recommend a stay here.",Staff very attentive and helpful.,2024-10,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g608521-d496623-r976662909-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,974407752,en,496623,,"{'id': '496623', 'name': 'Heritance Ahungalla', 'rating': 4.5, 'numberOfReviews': 4979, 'locationString': 'Ahungalla, Galle District, Southern Province', 'latitude': 6.311592, 'longitude': 80.0318, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g608521-d496623-Reviews-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html', 'website': 'http://www.heritancehotels.com/ahungalla/', 'address': 'Galle Road, Ahungalla 80562 Sri Lanka', 'addressObj': {'street1': 'Galle Road', 'street2': '', 'city': 'Ahungalla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80562'}, 'ratingHistogram': {'count1': 94, 'count2': 88, 'count3': 307, 'count4': 875, 'count5': 3616}}",10/18/2024,OTHER,4,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","Recently stayed at heritance Ahungalla. Its a good example what a hotel caters.. luxury, location and smiling conceirage ready to welcome you. Rooms are very spacious and with all the facilities. They have 2 huge pools and beautiful beach.They have laid buffet dinner, with wide variety of food whether it was for non veg or veg. They make all the effort to cater you. Chef Balbeer Singh took really good care of us and he is an amazing cook too. As i am a vegetarian he personally took good care of my meals. Worth staying place.",Memorable stay,2024-10,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g608521-d496623-r974407752-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,974239216,en,496623,,"{'id': '496623', 'name': 'Heritance Ahungalla', 'rating': 4.5, 'numberOfReviews': 4979, 'locationString': 'Ahungalla, Galle District, Southern Province', 'latitude': 6.311592, 'longitude': 80.0318, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g608521-d496623-Reviews-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html', 'website': 'http://www.heritancehotels.com/ahungalla/', 'address': 'Galle Road, Ahungalla 80562 Sri Lanka', 'addressObj': {'street1': 'Galle Road', 'street2': '', 'city': 'Ahungalla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80562'}, 'ratingHistogram': {'count1': 94, 'count2': 88, 'count3': 307, 'count4': 875, 'count5': 3616}}",10/17/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 4}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","Our stay at heritance ahungalla was nothing short or amazing... the food, comfort, familiarity  and staff was very warm.the hotel truly captures the nature at its very best form and delivers utmost luxury 
to its occupants....  Would recommend 11/10... cant wait to come back next time!",A splendid stay,2024-10,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g608521-d496623-r974239216-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,973739667,en,496623,,"{'id': '496623', 'name': 'Heritance Ahungalla', 'rating': 4.5, 'numberOfReviews': 4979, 'locationString': 'Ahungalla, Galle District, Southern Province', 'latitude': 6.311592, 'longitude': 80.0318, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g608521-d496623-Reviews-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html', 'website': 'http://www.heritancehotels.com/ahungalla/', 'address': 'Galle Road, Ahungalla 80562 Sri Lanka', 'addressObj': {'street1': 'Galle Road', 'street2': '', 'city': 'Ahungalla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80562'}, 'ratingHistogram': {'count1': 94, 'count2': 88, 'count3': 307, 'count4': 875, 'count5': 3616}}",10/13/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","I had two amazing days with my girlfriend in Heritance Ahungalla, and we couldn't have asked for more! The hotel has an amazing beachfront setting with beautiful views of the Indian Ocean. The staff was very friendly and accommodating from the moment we arrived, and they went above and beyond to make us feel valued during our visit.

With a private balcony facing the ocean, our accommodation was airy, contemporary, and spotlessly clean, making it the ideal place to watch the sunset. The cuisine was yet another highlight; there was an amazing array of delicacies from around the world and locally, at the buffet. The most romantic part of our trip was the candlelit dinner by the ocean.

The infinity pool was also a hit with us; it was like being in a tropical paradise. The grounds were nicely manicured, and we relished quiet",A Perfect Romantic Getaway!,2024-10,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g608521-d496623-r973739667-Heritance_Ahungalla-Ahungalla_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
